Q16720	ATP-binding;Alternative splicing;Calcium;Calcium transport;Calmodulin-binding;Cell membrane;Disease mutation;Ion transport;Magnesium;Membrane;Metal-binding;Neurodegeneration;Nucleotide-binding;Phosphoprotein;Polymorphism;Reference proteome;Translocase;Transmembrane;Transmembrane helix;Transport
Q6DD88	3D-structure;Acetylation;Coiled coil;Disease mutation;Endoplasmic reticulum;GTP-binding;Hydrolase;Membrane;Neuropathy;Nucleotide-binding;Phosphoprotein;Reference proteome;Transmembrane;Transmembrane helix
Q8TE58	Cleavage on pair of basic residues;Disulfide bond;Extracellular matrix;Glycoprotein;Hydrolase;Metal-binding;Metalloprotease;Polymorphism;Protease;Reference proteome;Repeat;Secreted;Signal;Zinc;Zymogen
P17735	3D-structure;Acetylation;Aminotransferase;Disease mutation;Mental retardation;Palmoplantar keratoderma;Phenylalanine catabolism;Phosphoprotein;Polymorphism;Pyridoxal phosphate;Reference proteome;Transferase;Tyrosine catabolism
P35670	3D-structure;ATP-binding;Alternative splicing;Copper;Copper transport;Cytoplasm;Disease mutation;Endosome;Golgi apparatus;Ion transport;Magnesium;Membrane;Metal-binding;Mitochondrion;Nucleotide-binding;Phosphoprotein;Polymorphism;Reference proteome;Repeat;Ribosomal frameshifting;Translocase;Transmembrane;Transmembrane helix;Transport
Q9GZN4	Disulfide bond;Glycoprotein;Hydrolase;Protease;Reference proteome;Secreted;Serine protease;Signal
P30043	3D-structure;Cytoplasm;Direct protein sequencing;NADP;Oxidoreductase;Phosphoprotein;Polymorphism;Reference proteome
Q8WY36	Alternative splicing;Coiled coil;DNA-binding;Isopeptide bond;Nucleus;Phosphoprotein;Polymorphism;Reference proteome;Transcription;Transcription regulation;Ubl conjugation
Q8IZY5	Apoptosis;Cytoplasm;Mitochondrion;Polymorphism;Reference proteome
Q8IWQ3	ATP-binding;Alternative splicing;Apoptosis;Cell cycle;Cell division;Cytoplasm;Cytoskeleton;Endoplasmic reticulum;Exocytosis;Kinase;Magnesium;Metal-binding;Mitosis;Neurogenesis;Nucleotide-binding;Phosphoprotein;Reference proteome;Serine/threonine-protein kinase;Transferase;Ubl conjugation
P15056	3D-structure;ATP-binding;Acetylation;Allosteric enzyme;Cardiomyopathy;Cell membrane;Chromosomal rearrangement;Cytoplasm;Deafness;Direct protein sequencing;Disease mutation;Ectodermal dysplasia;Isopeptide bond;Kinase;Membrane;Mental retardation;Metal-binding;Methylation;Nucleotide-binding;Nucleus;Phosphoprotein;Polymorphism;Proto-oncogene;Reference proteome;Serine/threonine-protein kinase;Transferase;Ubl conjugation;Zinc;Zinc-finger
Q9NPY3	Cell adhesion;Direct protein sequencing;Disulfide bond;EGF-like domain;Glycoprotein;Host-virus interaction;Lectin;Membrane;Phosphoprotein;Polymorphism;Receptor;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix
Q86Y28	Reference proteome;Secreted;Signal
Q9HBU1	3D-structure;Alternative splicing;DNA-binding;Homeobox;Nucleus;Polymorphism;Reference proteome;Transcription;Transcription regulation
P42575	3D-structure;Acetylation;Alternative splicing;Apoptosis;Hydrolase;Phosphoprotein;Polymorphism;Protease;Reference proteome;Thiol protease;Zymogen
Q9HBB8	Alternative splicing;Calcium;Cell membrane;Cell projection;Differentiation;Glycoprotein;Membrane;Phosphoprotein;Polymorphism;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix
P57730	3D-structure;Protease inhibitor;Reference proteome;Thiol protease inhibitor
O15075	3D-structure;ATP-binding;Alternative splicing;Developmental protein;Differentiation;Kinase;Neurogenesis;Nucleotide-binding;Phosphoprotein;Polymorphism;Reference proteome;Repeat;Serine/threonine-protein kinase;Transferase
Q13117	Alternative splicing;Cytoplasm;Developmental protein;Differentiation;Nucleus;RNA-binding;Reference proteome;Repeat;Spermatogenesis
Q12979	Alternative splicing;Cell junction;Cell projection;GTPase activation;Guanine-nucleotide releasing factor;Phosphoprotein;Polymorphism;Reference proteome;Synapse
Q9NP78	ATP-binding;Alternative splicing;Lysosome;Membrane;Nucleotide-binding;Peptide transport;Polymorphism;Protein transport;Reference proteome;Transmembrane;Transmembrane helix;Transport
Q8IZ83	Alternative splicing;Polymorphism;Reference proteome
Q8NHS2	Aminotransferase;Cytoplasm;Pyridoxal phosphate;Reference proteome;Transferase
Q8TER5	Alternative splicing;Coiled coil;Cytoplasm;Guanine-nucleotide releasing factor;Phosphoprotein;Polymorphism;Reference proteome
P40616	3D-structure;Alternative splicing;GTP-binding;Golgi apparatus;Lipoprotein;Magnesium;Membrane;Metal-binding;Myristate;Nucleotide-binding;Reference proteome
P04114	Acetylation;Atherosclerosis;Cholesterol metabolism;Chylomicron;Cytoplasm;Direct protein sequencing;Disease mutation;Disulfide bond;Glycoprotein;Heparin-binding;LDL;Lipid metabolism;Lipid transport;Lipoprotein;Palmitate;Phosphoprotein;Polymorphism;RNA editing;Reference proteome;Secreted;Signal;Steroid metabolism;Sterol metabolism;Transport;VLDL
Q9UJX6	3D-structure;Alternative splicing;Cell cycle;Cell division;Differentiation;Mitosis;Neurogenesis;Phosphoprotein;Reference proteome;Ubl conjugation pathway
Q9H1I8	3D-structure;Alternative splicing;DNA damage;DNA repair;Direct protein sequencing;Nucleus;Phosphoprotein;Polymorphism;Reference proteome;Transcription;Transcription regulation
Q6HA08	Cell membrane;Cytoplasm;Cytoplasmic vesicle;Disulfide bond;Fertilization;Hydrolase;Membrane;Metal-binding;Metalloprotease;Polymorphism;Protease;Reference proteome;Signal;Zinc;Zymogen
Q9ULZ3	3D-structure;Alternative splicing;Apoptosis;Cytoplasm;Endoplasmic reticulum;Golgi apparatus;Immunity;Inflammatory response;Innate immunity;Membrane;Mitochondrion;Nucleus;Phosphoprotein;Reference proteome;Tumor suppressor
Q9HB09	Alternative splicing;Apoptosis;Methylation;Phosphoprotein;Polymorphism;Reference proteome
O15392	3D-structure;Acetylation;Alternative splicing;Apoptosis;Cell cycle;Cell division;Centromere;Chromosome;Chromosome partition;Cytoplasm;Cytoskeleton;Kinetochore;Metal-binding;Microtubule;Mitosis;Nucleus;Phosphoprotein;Polymorphism;Protease inhibitor;Reference proteome;Repressor;Thiol protease inhibitor;Transcription;Transcription regulation;Ubl conjugation;Zinc
Q9H3Q1	Alternative splicing;Cell shape;Cytoplasm;Cytoskeleton;Membrane;Methylation;Phosphoprotein;Reference proteome
P78543	3D-structure;Phosphoprotein;Polymorphism;Reference proteome;Transcription;Transcription regulation
Q8TD16	3D-structure;Acetylation;Alternative splicing;Coiled coil;Cytoplasm;Cytoskeleton;Disease mutation;Golgi apparatus;Neurodegeneration;Nuclear pore complex;Nucleus;Phosphoprotein;Protein transport;Reference proteome;Translocation;Transport;mRNA transport
Q6RI45	Alternative splicing;Bromodomain;Chromosomal rearrangement;Disease mutation;Mental retardation;Phosphoprotein;Polymorphism;Reference proteome;Repeat;WD repeat
Q9BQP9	Alternative splicing;Disulfide bond;Glycoprotein;Polymorphism;Reference proteome;Secreted;Signal
Q9UBW5	3D-structure;Alternative splicing;Cell junction;Cell membrane;Cell projection;Coiled coil;Cytoplasm;Membrane;Phosphoprotein;Polymorphism;Reference proteome
P56202	Direct protein sequencing;Disulfide bond;Endoplasmic reticulum;Glycoprotein;Hydrolase;Polymorphism;Protease;Reference proteome;Signal;Thiol protease;Zymogen
Q9ULU8	3D-structure;Alternative splicing;Calcium;Cell junction;Cytoplasmic vesicle;Exocytosis;Lipid-binding;Membrane;Metal-binding;Phosphoprotein;Protein transport;Reference proteome;Synapse;Transport
O95389	Alternative splicing;Disease mutation;Disulfide bond;Glycoprotein;Growth factor;Mitochondrion;Polymorphism;Reference proteome;Secreted;Signal
O76071	3D-structure;Chromosome partition;Cytoplasm;Reference proteome;Repeat;WD repeat
Q08AD1	Alternative splicing;Coiled coil;Cytoplasm;Cytoskeleton;Golgi apparatus;Microtubule;Phosphoprotein;Polymorphism;Reference proteome
Q9P2X8	Reference proteome
P47902	3D-structure;Activator;Alternative splicing;DNA-binding;Developmental protein;Homeobox;Nucleus;Polymorphism;Reference proteome;Transcription;Transcription regulation
B2RD01	DNA-binding;Nucleus;Reference proteome
Q9HA72	3D-structure;Alternative splicing;Ion channel;Ion transport;Membrane;Polymorphism;Reference proteome;Transmembrane;Transmembrane helix;Transport
Q6UXA7	Extracellular matrix;Polymorphism;Reference proteome;Secreted;Signal
O14757	3D-structure;ATP-binding;Alternative splicing;Cell cycle;Cytoplasm;Cytoskeleton;DNA damage;DNA repair;Isopeptide bond;Kinase;Nucleotide-binding;Nucleus;Phosphoprotein;Polymorphism;Reference proteome;Serine/threonine-protein kinase;Transferase;Ubl conjugation
P20138	3D-structure;Alternative splicing;Cell adhesion;Cell membrane;Disulfide bond;Glycoprotein;Immunoglobulin domain;Lectin;Membrane;Peroxisome;Phosphoprotein;Polymorphism;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix
O75956	3D-structure;Cytoplasm;Nucleus;Phosphoprotein;Reference proteome
O95832	Cell junction;Cell membrane;Disulfide bond;Host cell receptor for virus entry;Host-virus interaction;Ichthyosis;Membrane;Receptor;Reference proteome;Tight junction;Transmembrane;Transmembrane helix
Q8N326	Membrane;Polymorphism;Reference proteome;Transmembrane;Transmembrane helix
P07315	3D-structure;Cataract;Direct protein sequencing;Disease mutation;Eye lens protein;Methylation;Polymorphism;Reference proteome;Repeat
Q9BSU1	Alternative splicing;Reference proteome
Q6UVK1	Angiogenesis;Cell membrane;Cell projection;Developmental protein;Differentiation;Disulfide bond;Glycoprotein;Membrane;Phosphoprotein;Polymorphism;Proteoglycan;Reference proteome;Repeat;Signal;Tissue remodeling;Transducer;Transmembrane;Transmembrane helix
Q9UNS2	3D-structure;Acetylation;Alternative splicing;Cytoplasm;Direct protein sequencing;Nucleus;Phosphoprotein;Reference proteome;Signalosome
F2Z3M2	Reference proteome
Q9Y215	3D-structure;Alternative splicing;Cell junction;Collagen;Congenital myasthenic syndrome;Disease mutation;Disulfide bond;Neurotransmitter degradation;Polymorphism;Reference proteome;Repeat;Signal;Synapse
Q9NVV2	Polymorphism;Reference proteome
Q96FQ7	Polymorphism;Reference proteome
P02489	3D-structure;Acetylation;Cataract;Chaperone;Cytoplasm;Direct protein sequencing;Disease mutation;Disulfide bond;Eye lens protein;Glycoprotein;Metal-binding;Nucleus;Oxidation;Phosphoprotein;Polymorphism;Reference proteome;Sensory transduction;Vision;Zinc
Q0VDD7	Alternative splicing;Phosphoprotein;Polymorphism;Reference proteome
Q9Y6N1	Alternative splicing;Copper;Membrane;Mitochondrion;Mitochondrion inner membrane;Polymorphism;Reference proteome;Transit peptide;Transmembrane;Transmembrane helix
Q16696	3D-structure;Endoplasmic reticulum;Heme;Iron;Membrane;Metal-binding;Microsome;Monooxygenase;Oxidoreductase;Polymorphism;Reference proteome
P98082	3D-structure;Acetylation;Alternative splicing;Apoptosis;Coated pit;Cytoplasm;Cytoplasmic vesicle;Developmental protein;Differentiation;Endocytosis;Membrane;Phosphoprotein;Polymorphism;Protein transport;Reference proteome;Transport;Tumor suppressor;Wnt signaling pathway
O00574	Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Membrane;Polymorphism;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix
Q8N144	Alternative splicing;Cell junction;Cell membrane;Gap junction;Membrane;Reference proteome;Transmembrane;Transmembrane helix
Q5VZ89	Alternative splicing;Cell membrane;Cytoplasm;Cytoplasmic vesicle;Guanine-nucleotide releasing factor;Membrane;Phosphoprotein;Polymorphism;Protein transport;Reference proteome;Transport
O75140	3D-structure;Alternative splicing;Cytoplasm;Disease mutation;Epilepsy;GTPase activation;Lysosome;Membrane;Phosphoprotein;Polymorphism;Reference proteome;Ubl conjugation
Q30KP8	Antibiotic;Antimicrobial;Defensin;Disulfide bond;Reference proteome;Secreted;Signal
Q86SG4	Alternative splicing;Polymorphism;Reference proteome
P51648	3D-structure;Alternative splicing;Direct protein sequencing;Disease mutation;Endoplasmic reticulum;Fatty acid metabolism;Ichthyosis;Lipid metabolism;Membrane;Mental retardation;Microsome;NAD;Oxidoreductase;Phosphoprotein;Reference proteome;Transmembrane;Transmembrane helix
Q9NRW3	3D-structure;Antiviral defense;Cytoplasm;Host-virus interaction;Hydrolase;Immunity;Innate immunity;Metal-binding;Nucleus;Reference proteome;Zinc
P30542	3D-structure;Alternative splicing;Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Polymorphism;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix
P40394	3D-structure;Alternative splicing;Cytoplasm;Direct protein sequencing;Metal-binding;NAD;Oxidoreductase;Polymorphism;Reference proteome;Zinc
Q8NER5	ATP-binding;Alternative splicing;Apoptosis;Kinase;Magnesium;Manganese;Membrane;Metal-binding;Nucleotide-binding;Polymorphism;Receptor;Reference proteome;Serine/threonine-protein kinase;Signal;Transferase;Transmembrane;Transmembrane helix
P02768	3D-structure;Alternative splicing;Calcium;Cleavage on pair of basic residues;Copper;Direct protein sequencing;Disease mutation;Disulfide bond;Glycation;Glycoprotein;Lipid-binding;Metal-binding;Methylation;Phosphoprotein;Polymorphism;Reference proteome;Repeat;Secreted;Signal;Zinc
Q03154	3D-structure;Alternative splicing;Cytoplasm;Disease mutation;Hydrolase;Metal-binding;Polymorphism;Reference proteome;Zinc
O60241	Alternative splicing;Cell membrane;Direct protein sequencing;Disease mutation;Disulfide bond;G-protein coupled receptor;Glycoprotein;Membrane;Phosphoprotein;Polymorphism;Receptor;Reference proteome;Repeat;Signal;Transducer;Transmembrane;Transmembrane helix
P12236	Acetylation;Apoptosis;Direct protein sequencing;Host-virus interaction;Membrane;Methylation;Mitochondrion;Mitochondrion inner membrane;Polymorphism;Reference proteome;Repeat;Transmembrane;Transmembrane helix;Transport
Q08828	ATP-binding;Biological rhythms;Calmodulin-binding;Cell membrane;Cytoplasm;Deafness;Glycoprotein;Lyase;Magnesium;Manganese;Membrane;Metal-binding;Non-syndromic deafness;Nucleotide-binding;Phosphoprotein;Polymorphism;Reference proteome;Repeat;Transmembrane;Transmembrane helix;cAMP biosynthesis
O15204	Alternative splicing;Disulfide bond;Glycoprotein;Hydrolase;Metal-binding;Metalloprotease;Polymorphism;Protease;Reference proteome;Secreted;Signal;Zinc;Zymogen
Q9Y243	3D-structure;ATP-binding;Acetylation;Alternative splicing;Cytoplasm;Disease mutation;Disulfide bond;Glycoprotein;Kinase;Membrane;Nucleotide-binding;Nucleus;Phosphoprotein;Polymorphism;Reference proteome;Serine/threonine-protein kinase;Transferase;Ubl conjugation
Q9NZK5	3D-structure;Alternative splicing;Disease mutation;Disulfide bond;Glycoprotein;Heparin-binding;Hydrolase;Metal-binding;Polymorphism;Reference proteome;Secreted;Signal;Zinc
P08913	3D-structure;Cell membrane;Direct protein sequencing;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Methylation;Palmitate;Phosphoprotein;Polymorphism;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix
Q9UKF5	Alternative splicing;Disulfide bond;EGF-like domain;Glycoprotein;Membrane;Polymorphism;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix
P09972	3D-structure;Acetylation;Glycolysis;Lyase;Phosphoprotein;Reference proteome;Schiff base
Q9Y673	Alternative splicing;Endoplasmic reticulum;Glycoprotein;Glycosyltransferase;Membrane;Reference proteome;Signal-anchor;Transferase;Transmembrane;Transmembrane helix
Q04828	3D-structure;Cytoplasm;Direct protein sequencing;NADP;Oxidoreductase;Polymorphism;Reference proteome
O94910	Alternative splicing;Autocatalytic cleavage;Cell junction;Cell membrane;Cell projection;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lectin;Membrane;Methylation;Phosphoprotein;Polymorphism;Receptor;Reference proteome;Signal;Synapse;Synaptosome;Transducer;Transmembrane;Transmembrane helix
Q8IVW1	Alternative splicing;ER-Golgi transport;GTP-binding;Golgi apparatus;Lipoprotein;Myristate;Nucleotide-binding;Polymorphism;Protein transport;Reference proteome;Transport
Q9Y6B7	3D-structure;Alternative splicing;Golgi apparatus;Hereditary spastic paraplegia;Membrane;Neurodegeneration;Polymorphism;Protein transport;Reference proteome;Transport
Q7Z6G8	3D-structure;ANK repeat;Alternative splicing;Cell junction;Cell projection;Cytoplasm;Nucleus;Phosphoprotein;Reference proteome;Repeat;Synapse
P20073	Acetylation;Alternative splicing;Annexin;Calcium;Calcium/phospholipid-binding;Direct protein sequencing;Polymorphism;Reference proteome;Repeat
Q9BXS5	Acetylation;Alternative splicing;Cytoplasmic vesicle;Direct protein sequencing;Golgi apparatus;Host-virus interaction;Membrane;Phosphoprotein;Polymorphism;Protein transport;Reference proteome;Transport
Q9Y5C1	3D-structure;Angiogenesis;Cell adhesion;Cell projection;Coiled coil;Direct protein sequencing;Disulfide bond;Glycoprotein;Heparin-binding;Lipid metabolism;Polymorphism;Reference proteome;Secreted;Signal
Q8IVJ8	Alternative splicing;Membrane;Polymorphism;Reference proteome;Transmembrane;Transmembrane helix
Q9BWW9	Cytoplasm;Lipid transport;Polymorphism;Reference proteome;Transport
Q8NI99	Angiogenesis;Coiled coil;Developmental protein;Differentiation;Disulfide bond;Glycoprotein;Reference proteome;Secreted;Signal
Q13315	3D-structure;ATP-binding;Acetylation;Cell cycle;Cytoplasmic vesicle;DNA damage;DNA-binding;Disease mutation;Kinase;Neurodegeneration;Nucleotide-binding;Nucleus;Phosphoprotein;Polymorphism;Reference proteome;Serine/threonine-protein kinase;Transferase;Tumor suppressor
Q93084	ATP-binding;Acetylation;Alternative splicing;Calcium;Calcium transport;Direct protein sequencing;Endoplasmic reticulum;Ion transport;Magnesium;Membrane;Metal-binding;Nucleotide-binding;Nucleus;Phosphoprotein;Polymorphism;Reference proteome;Sarcoplasmic reticulum;Translocase;Transmembrane;Transmembrane helix;Transport
O95352	Acetylation;Alternative splicing;Autophagy;Biological rhythms;Cytoplasm;Phosphoprotein;Polymorphism;Protein transport;Reference proteome;Transport;Ubl conjugation pathway
Q7Z4Y8	ATP synthesis;CF(0);Hydrogen ion transport;Ion transport;Membrane;Mitochondrion;Reference proteome;Transport
P17544	Activator;Alternative splicing;Cytoplasm;DNA-binding;Host-virus interaction;Isopeptide bond;Metal-binding;Nucleus;Phosphoprotein;Reference proteome;Transcription;Transcription regulation;Ubl conjugation;Zinc;Zinc-finger
Q13705	3D-structure;ATP-binding;Alternative splicing;Cell membrane;Disease mutation;Disulfide bond;Glycoprotein;Heterotaxy;Kinase;Magnesium;Manganese;Membrane;Metal-binding;Nucleotide-binding;Phosphoprotein;Polymorphism;Receptor;Reference proteome;Serine/threonine-protein kinase;Signal;Transferase;Transmembrane;Transmembrane helix
Q86UB2	Alternative splicing;Cytoplasm;Nucleus;Reference proteome
Q6ZT62	Alternative initiation;Alternative splicing;Cell membrane;Cytoplasm;GTPase activation;Membrane;Phosphoprotein;Reference proteome
Q7Z465	Alternative splicing;Apoptosis;Polymorphism;Reference proteome
Q9NZM4	Acetylation;Alternative splicing;Isopeptide bond;Phosphoprotein;Polymorphism;Reference proteome;Ubl conjugation
Q86YS7	Alternative splicing;Calcium;Cell membrane;Cell projection;Cytoplasm;Cytoplasmic vesicle;Lipid-binding;Membrane;Metal-binding;Phosphoprotein;Protein transport;Reference proteome;Transport
Q8WUQ7	3D-structure;Alternative splicing;Coiled coil;Cytoplasm;Developmental protein;Immunity;Innate immunity;Isopeptide bond;Nucleus;Phosphoprotein;Reference proteome;Spliceosome;Ubl conjugation;mRNA processing;mRNA splicing
Q14444	3D-structure;Acetylation;Alternative splicing;Cell projection;Coiled coil;Cytoplasm;Differentiation;Direct protein sequencing;Glycoprotein;Methylation;Phosphoprotein;Polymorphism;Protein synthesis inhibitor;RNA-binding;Reference proteome
Q92793	3D-structure;Acetylation;Activator;Acyltransferase;Alternative splicing;Biological rhythms;Bromodomain;Chromosomal rearrangement;Cytoplasm;Disease mutation;Host-virus interaction;Isopeptide bond;Mental retardation;Metal-binding;Methylation;Nucleus;Phosphoprotein;Polymorphism;Reference proteome;Repeat;Transcription;Transcription regulation;Transferase;Ubl conjugation;Zinc;Zinc-finger
Q9BYG0	Developmental protein;Glycoprotein;Glycosyltransferase;Golgi apparatus;Membrane;Reference proteome;Signal-anchor;Transferase;Transmembrane;Transmembrane helix
Q9UFE4	Alternative splicing;Cell projection;Ciliopathy;Cilium;Coiled coil;Cytoplasm;Cytoskeleton;Kartagener syndrome;Phosphoprotein;Polymorphism;Primary ciliary dyskinesia;Reference proteome
P08185	3D-structure;Direct protein sequencing;Disease mutation;Glycoprotein;Lipid-binding;Polymorphism;Reference proteome;Secreted;Signal;Steroid-binding;Transport
P12830	3D-structure;Alternative splicing;Calcium;Cell adhesion;Cell junction;Cell membrane;Cleavage on pair of basic residues;Direct protein sequencing;Disease mutation;Disulfide bond;Ectodermal dysplasia;Endosome;Glycoprotein;Golgi apparatus;Membrane;Metal-binding;Phosphoprotein;Polymorphism;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix;Ubl conjugation
Q8IYX3	Alternative splicing;Coiled coil;Cytoplasm;Cytoskeleton;Phosphoprotein;Polymorphism;Reference proteome
Q02224	3D-structure;ATP-binding;Alternative splicing;Cell cycle;Cell division;Centromere;Chromosome;Coiled coil;Cytoplasm;Cytoskeleton;Developmental protein;Direct protein sequencing;Disease mutation;Kinetochore;Lipoprotein;Methylation;Microtubule;Mitosis;Motor protein;Nucleotide-binding;Phosphoprotein;Polymorphism;Prenylation;Primary microcephaly;Reference proteome;Ubl conjugation
P20851	Alternative splicing;Complement pathway;Disulfide bond;Glycoprotein;Immunity;Innate immunity;Polymorphism;Reference proteome;Repeat;Secreted;Signal;Sushi
Q6IPU0	Alternative splicing;Centromere;Chromosome;Coiled coil;Nucleus;Phosphoprotein;Reference proteome
Q96NF6	Membrane;Polymorphism;Reference proteome;Transmembrane;Transmembrane helix
Q69YU5	Polymorphism;Reference proteome;Secreted;Signal
Q8WUE5	Alternative splicing;Reference proteome
P46109	3D-structure;Phosphoprotein;Reference proteome;Repeat;SH2 domain;SH3 domain
Q16630	3D-structure;Alternative splicing;Cytoplasm;Direct protein sequencing;Methylation;Nucleus;Phosphoprotein;RNA-binding;Reference proteome;mRNA processing
P26998	3D-structure;Acetylation;Cataract;Disease mutation;Eye lens protein;Polymorphism;Reference proteome;Repeat
P24468	3D-structure;Activator;Alternative splicing;DNA-binding;Disease mutation;Metal-binding;Nucleus;Phosphoprotein;Receptor;Reference proteome;Transcription;Transcription regulation;Zinc;Zinc-finger
P0DML3	Alternative promoter usage;Direct protein sequencing;Disulfide bond;Hormone;Metal-binding;Polymorphism;Reference proteome;Secreted;Signal;Zinc
Q9BWP8	3D-structure;Alternative splicing;Calcium;Coiled coil;Collagen;Developmental protein;Disease mutation;Disulfide bond;Immunity;Innate immunity;Lectin;Mannose-binding;Metal-binding;Polymorphism;Reference proteome;Secreted;Signal
Q9BXS0	Alternative splicing;Amyloid;Collagen;Direct protein sequencing;Disease mutation;Glycoprotein;Heparin-binding;Hydroxylation;Membrane;Pyrrolidone carboxylic acid;Reference proteome;Repeat;Signal-anchor;Transmembrane;Transmembrane helix
Q96B18	Coiled coil;Methylation;Phosphoprotein;Reference proteome;Wnt signaling pathway
Q6ZV56	Alternative splicing;Reference proteome
A6NGU7	Alternative splicing;Reference proteome
Q5VT33	Reference proteome
Q8N2C3	Alternative splicing;Polymorphism;Reference proteome
Q6ZNG2	DNA-binding;Homeobox;Nucleus;Polymorphism;Reference proteome
Q9NQI0	ATP-binding;Alternative splicing;Cytoplasm;Developmental protein;Differentiation;Helicase;Hydrolase;Meiosis;Nucleotide-binding;Phosphoprotein;Polymorphism;RNA-mediated gene silencing;Reference proteome;Repeat;Spermatogenesis
Q96JK2	3D-structure;Alternative splicing;Phosphoprotein;Reference proteome;Repeat;Ubl conjugation pathway;WD repeat
O95336	Acetylation;Cytoplasm;Direct protein sequencing;Hydrolase;Phosphoprotein;Reference proteome
P78314	3D-structure;Alternative splicing;Disease mutation;Phosphoprotein;Reference proteome;SH2 domain;SH3-binding
P00505	3D-structure;Acetylation;Alternative splicing;Aminotransferase;Cell membrane;Direct protein sequencing;Lipid transport;Membrane;Methylation;Mitochondrion;Nitration;Phosphoprotein;Polymorphism;Pyridoxal phosphate;Reference proteome;Transferase;Transit peptide;Transport
Q9NY61	3D-structure;Acetylation;Nucleus;Phosphoprotein;Reference proteome
Q9BXJ7	3D-structure;Alternative promoter usage;Cell membrane;Coated pit;Developmental protein;Direct protein sequencing;Disease mutation;Disulfide bond;Endosome;Glycoprotein;Membrane;Protein transport;Reference proteome;Secreted;Signal;Transmembrane;Transmembrane helix;Transport
P55198	Chromosomal rearrangement;Metal-binding;Nucleus;Phosphoprotein;Polymorphism;Proto-oncogene;Reference proteome;Repeat;Zinc;Zinc-finger
Q96P47	3D-structure;ANK repeat;Alternative splicing;Cytoplasm;GTP-binding;GTPase activation;Metal-binding;Nucleotide-binding;Phosphoprotein;Reference proteome;Repeat;Zinc;Zinc-finger
Q99490	3D-structure;ANK repeat;Alternative splicing;Cytoplasm;GTP-binding;GTPase activation;Metal-binding;Nucleotide-binding;Nucleus;Phosphoprotein;Polymorphism;Protein transport;Reference proteome;Repeat;Transport;Tumor suppressor;Zinc;Zinc-finger
Q9Y6U3	3D-structure;Actin capping;Actin-binding;Alternative splicing;Calcium;Cell junction;Cell projection;Cytoplasm;Cytoskeleton;Metal-binding;Phosphoprotein;Polymorphism;Reference proteome;Repeat
Q9BRR6	Alternative splicing;Glycolysis;Kinase;Magnesium;Metal-binding;Polymorphism;Reference proteome;Secreted;Signal;Transferase
P36896	ATP-binding;Alternative splicing;Cell membrane;Glycoprotein;Kinase;Magnesium;Manganese;Membrane;Metal-binding;Nucleotide-binding;Phosphoprotein;Polymorphism;Receptor;Reference proteome;Serine/threonine-protein kinase;Signal;Transferase;Transmembrane;Transmembrane helix;Ubl conjugation
Q3MIX3	Kinase;Membrane;Polymorphism;Reference proteome;Serine/threonine-protein kinase;Transferase;Transmembrane;Transmembrane helix
O95394	Acetylation;Alternative splicing;Carbohydrate metabolism;Disease mutation;Isomerase;Magnesium;Metal-binding;Phosphoprotein;Polymorphism;Reference proteome
Q96QF7	Nucleus;Polymorphism;Reference proteome
Q6P093	Alternative splicing;Disulfide bond;Hydrolase;Polymorphism;Reference proteome;Secreted;Signal
P04424	3D-structure;Acetylation;Alternative splicing;Amino-acid biosynthesis;Arginine biosynthesis;Disease mutation;Lyase;Polymorphism;Reference proteome;Urea cycle
Q5TZF3	ANK repeat;Alternative splicing;Reference proteome;Repeat
Q13367	Alternative splicing;Cytoplasmic vesicle;Epilepsy;Golgi apparatus;Membrane;Phosphoprotein;Protein transport;Reference proteome;Transport
Q5XXA6	Alternative splicing;Calcium;Cell membrane;Chloride;Chloride channel;Cytoplasm;Developmental protein;Disulfide bond;Glycoprotein;Ion channel;Ion transport;Membrane;Metal-binding;Phosphoprotein;Polymorphism;Reference proteome;Transmembrane;Transmembrane helix;Transport
Q92888	3D-structure;Alternative splicing;Coiled coil;Cytoplasm;GTPase activation;Guanine-nucleotide releasing factor;Membrane;Phosphoprotein;Polymorphism;Reference proteome
Q16853	3D-structure;Alternative splicing;Calcium;Cell adhesion;Cell membrane;Copper;Direct protein sequencing;Disulfide bond;Glycoprotein;Membrane;Metal-binding;Oxidoreductase;Polymorphism;Reference proteome;Signal-anchor;TPQ;Transmembrane;Transmembrane helix
Q13795	Acetylation;Alternative splicing;GTP-binding;Golgi apparatus;Nucleotide-binding;Polymorphism;Reference proteome
Q9Y6Q5	Alternative splicing;Cytoplasmic vesicle;Golgi apparatus;Membrane;Phosphoprotein;Protein transport;Reference proteome;Transport
